Cruise,Station,Type,Time_Stamp,Latitude,Longitude,Bottom_Z,CruiseCN,SCN,CampCN,Niskin,Cast_Type,Target_Z,Pressure,Density00,Density11,Sal11,SoundVel,SoundVel1,Oxygen_uM,Oxygen_V,Temperature,Temperature1,Conductivity,Conductivity1,BeamT,BeamAt,Fluorescence,Turbidity,UVP5,TOC,TOC_QF,TOC_sd,DOC,DOC_QF,DOC_sd,TDN,TDN_QF,TDN_sd,BactProd,BactProd_QF,BactProd_sd,BactAbund,BactAbund_QF,BactAbund_sd,TDAA,TDAA_QF,TDAA_sd,Asp,Glu,His,Ser,Arg,Thr,Gly,Tau,Bala,Tyr,Ala,GABA,Met,Val,Phe,Ile,Leu,Lys
AT34,0,B,2016-05-17T02:40,54.425,-46.148,-999,1,1,30,3,Biology,42,42.608,1027.8286,1027.8283,34.7503,1465.28,1465.28,7.1999,2.8657,3.5895,3.589,3.199875,3.199797,98.5809,-999,0.4281,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T02:40,54.425,-46.148,-999,1,1,30,2,Biology,42,42.929,1027.8328,1027.8326,34.7522,1465.24,1465.23,7.1952,2.8634,3.5788,3.5757,3.19912,3.198787,98.618,-999,0.3924,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T02:40,54.425,-46.148,-999,1,1,30,1,Biology,200,203.735,1028.6682,1028.6682,34.8377,1467.2,1467.2,6.7129,2.6499,3.3936,3.3937,3.197073,3.197074,98.8597,-999,-0.0183,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,24,Biology,5,5.508,1027.4536,1027.4536,34.6136,1468.19,1468.19,7.3247,2.974,4.4764,4.4761,3.265634,3.265599,94.5318,-999,1.6562,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,23,Biology,5,5.456,1027.4536,1027.4533,34.6136,1468.18,1468.19,7.3243,2.9738,4.4749,4.476,3.265497,3.265586,94.574700000000007,-999,1.7038,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,22,Biology,5,5.62,1027.4544,1027.4542,34.6135,1468.18,1468.18,7.3245,2.9737,4.4744,4.4738,3.265461,3.265387,94.5313,-999,1.6278,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,21,Biology,5,5.614,1027.4542,1027.4541,34.6135,1468.19,1468.19,7.3221,2.973,4.4756,4.4754,3.265571,3.26553,94.5874,-999,1.5964,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,20,Biology,5,5.72,1027.4552,1027.4552,34.6135,1468.17,1468.16,7.3231,2.973,4.4704,4.4695,3.265103,3.265011,94.5742,-999,1.617,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,19,Biology,5,5.72,1027.4555,1027.4553,34.6135,1468.16,1468.16,7.3284,2.9746,4.4684,4.4684,3.26493,3.264909,94.5763,-999,1.702,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,18,Biology,5,5.644,1027.455,1027.4549,34.6135,1468.16,1468.16,7.3223,2.9726,4.4689,4.4687,3.264963,3.264931,94.5212,-999,1.7181,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,17,Biology,5,5.991,1027.4569,1027.4566,34.6135,1468.16,1468.16,7.3264,2.9737,4.4667,4.468,3.264791,3.264882,94.5911,-999,1.6502,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,16,Biology,5,5.202,1027.4533,1027.4531,34.6134,1468.15,1468.14,7.3237,2.9731,4.4671,4.4663,3.264797,3.264689,94.5705,-999,1.6873,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,15,Biology,5,5.797,1027.4555,1027.4555,34.6134,1468.17,1468.16,7.3239,2.9732,4.4699,4.4691,3.265047,3.264965,94.481,-999,1.6559,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,14,Biology,5,6.138,1027.4573,1027.4574,34.6134,1468.17,1468.16,7.3249,2.9733,4.4683,4.4666,3.264924,3.264762,94.5361,-999,1.6015,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,13,Biology,15,14.906,1027.504,1027.5056,34.6137,1468.08,1468.03,7.3394,2.9718,4.4129,4.4002,3.260375,3.259269,93.9884,-999,1.818,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,12,Biology,15,14.701,1027.5089,1027.5089,34.6136,1467.86,1467.86,7.3466,2.9707,4.3598,4.3611,3.255627,3.255756,93.8995,-999,2.114,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,11,Biology,15,14.565,1027.5094,1027.5099,34.6144,1467.83,1467.82,7.3507,2.9718,4.353,4.3518,3.25506,3.254988,93.8222,-999,2.0802,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,10,Biology,15,14.69,1027.5093,1027.5094,34.6137,1467.86,1467.84,7.3468,2.9708,4.3595,4.356,3.255653,3.255306,93.8519,-999,1.9602,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,9,Biology,15,15.022,1027.5117,1027.511,34.6132,1467.82,1467.83,7.3484,2.9705,4.348,4.3522,3.254599,3.254944,93.6116,-999,1.9189,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,8,Biology,15,14.42,1027.5118,1027.5112,34.6143,1467.72,1467.74,7.3502,2.97,4.3274,4.3326,3.252806,3.25326,93.7693,-999,2.1294,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,7,Biology,40,41.385,1027.7865,1027.785,34.7277,1466.01,1466.04,7.2599,2.8973,3.7747,3.7816,3.214444,3.214974,97.9089,-999,0.6594,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,6,Biology,40,41.514,1027.7857,1027.7858,34.7279,1466.05,1466.04,7.2664,2.9,3.7831,3.7815,3.215134,3.214983,97.9031,-999,0.6282,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,5,Biology,40,40.884,1027.7864,1027.7838,34.7288,1465.95,1466.02,7.2612,2.8971,3.7625,3.7785,3.213432,3.214765,97.93,-999,0.6077,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,4,Biology,40,41.118,1027.7852,1027.7845,34.7282,1466,1466.02,7.2584,2.8968,3.7736,3.7776,3.214311,3.214647,97.9374,-999,0.6751,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,3,Biology,40,41.085,1027.7909,1027.785,34.7285,1465.88,1466,7.2526,2.8931,3.7436,3.7745,3.211941,3.214393,97.975,-999,0.6188,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,2,Biology,40,40.79,1027.7862,1027.7867,34.73,1465.93,1465.92,7.2479,2.8925,3.7586,3.7558,3.213068,3.212844,98.1269,-999,0.6167,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T04:12,54.427,-46.14,-999,2,2,31,1,Biology,200,202.582,1028.6603,1028.6608,34.8362,1467.22,1467.21,6.7127,2.6507,3.4029,3.4012,3.197676,3.197558,98.9963,-999,-0.008,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T06:05,54.432,-46.138,3360,3,3,32,24,Deep,5,7.591,1027.474,1027.4756,34.6265,1468.19,1468.16,7.319,2.9708,4.4651,4.4569,3.265731,3.265077,94.0683,-999,1.731,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T06:05,54.432,-46.138,3360,3,3,32,23,Deep,5,7.47,1027.4733,1027.4729,34.625,1468.19,1468.19,7.3216,2.9717,4.4649,4.466,3.265697,3.265757,94.1286,-999,1.7381,-999,-999,-999,9,-999,54,2,1,14.8,2,0,36.28,2,1.83,20.12,2,1.9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T06:05,54.432,-46.138,3360,3,3,32,22,Deep,5,7.412,1027.4726,1027.4725,34.6253,1468.2,1468.2,7.3187,2.9711,4.469,4.4685,3.266055,3.266005,94.1048,-999,1.7531,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T06:05,54.432,-46.138,3360,3,3,32,21,Deep,10,12.318,1027.5012,1027.5019,34.6281,1468.14,1468.12,7.3286,2.9704,4.4319,4.4286,3.263161,3.262899,93.9122,-999,1.9356,-999,-999,-999,9,-999,52.8,2,0.1,14.4,2,0,35,2,1.6,12.65,2,0.96,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T06:05,54.432,-46.138,3360,3,3,32,20,Deep,10,12.252,1027.5021,1027.5025,34.6282,1468.11,1468.09,7.3339,2.9718,4.4255,4.4216,3.262638,3.262289,93.9074,-999,1.8639,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T06:05,54.432,-46.138,3360,3,3,32,19,Deep,25,26.865,1027.6289,1027.6283,34.679,1467.72,1467.73,7.3626,2.9667,4.2579,4.26,3.252691,3.252839,93.8106,-999,2.078,-999,-999,-999,9,-999,53.4,2,0,15.3,2,0,36.21,2,0.59,16.26,2,0.98,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T06:05,54.432,-46.138,3360,3,3,32,18,Deep,25,26.92,1027.6279,1027.6284,34.679,1467.74,1467.73,7.3703,2.9695,4.2623,4.2609,3.252995,3.252916,93.9111,-999,1.9726,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T06:05,54.432,-46.138,3360,3,3,32,17,Deep,50,50.947,1027.8711,1027.8716,34.7613,1465.61,1465.61,7.1347,2.8446,3.6329,3.6313,3.204953,3.204845,98.5787,-999,0.3058,-999,-999,-999,9,-999,51.8,2,1.2,17.4,2,0.1,10.48,2,0.29,12.79,2,0.96,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T06:05,54.432,-46.138,3360,3,3,32,16,Deep,50,51.279,1027.8726,1027.8723,34.7607,1465.62,1465.63,7.1397,2.8463,3.6342,3.6356,3.205095,3.205194,98.5581,-999,0.2994,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT34,0,B,2016-05-17T06:05,54.432,-46.138,3360,3,3,32,15,Deep,75,78.317,1028.0337,1028.0334,34.7843,1465.42,1465.42,6.9635,2.7708,3.4729,3.4738,3.193966,3.194026,99.2423,-999,0.1028,-999,-999,-999,9,-999,49.6,2,0.5,18.1,2,0,5.26,2,0.53,9.08,2,1,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
