Cruise,Station,Type,Time_Stamp,Latitude,Longitude,Bottom_Z,CruiseCN,SCN,CampCN,Niskin,Cast_Type,Target_Z,Pressure,Density00,Density11,Sal11,SoundVel,SoundVel1,Oxygen_uM,Oxygen_V,Temperature,Temperature1,Conductivity,Conductivity1,BeamT,BeamAt,Fluorescence,Turbidity,UVP5,TOC,TOC_QF,TOC_sd,DOC,DOC_QF,DOC_sd,TDN,TDN_QF,TDN_sd,BactProd,BactProd_QF,BactProd_sd,BactAbund,BactAbund_QF,BactAbund_sd,TDAA,TDAA_QF,TDAA_sd,Asp,Glu,His,Ser,Arg,Thr,Gly,Tau,Bala,Tyr,Ala,GABA,Met,Val,Phe,Ile,Leu,Lys
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,22,Biology,5,4.935,1025.4588,1025.4647,35.6416,1520.24,1520.23,-999,2.3856,19.2728,19.2664,4.79462,4.794633,97.6556,-999,0.2072,0.0851,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,21,Biology,5,4.973,1025.4588,1025.4646,35.6416,1520.24,1520.23,-999,2.3874,19.2734,19.2674,4.794686,4.79473,97.6594,-999,0.1957,0.0926,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,20,Biology,5,5.283,1025.4603,1025.4659,35.6416,1520.25,1520.24,-999,2.385,19.2731,19.2677,4.794681,4.794775,97.6409,-999,0.2132,0.0902,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,19,Biology,5,5.113,1025.4592,1025.4649,35.6416,1520.25,1520.24,-999,2.3855,19.2744,19.2687,4.794805,4.794878,97.6589,-999,0.1798,0.085,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,18,Biology,5,4.907,1025.4586,1025.4642,35.6415,1520.24,1520.23,-999,2.3852,19.2735,19.2679,4.794712,4.79478,97.4412,-999,0.1784,0.0815,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,17,Biology,5,5.005,1025.4589,1025.4643,35.6414,1520.25,1520.24,-999,2.3862,19.274,19.2688,4.794773,4.794863,97.6496,-999,0.2058,0.088,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,16,Biology,5,5.157,1025.4599,1025.4656,35.6416,1520.24,1520.23,-999,2.3857,19.2725,19.2668,4.794606,4.794679,97.6665,-999,0.2042,0.086,5.581219,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,15,Biology,20,20.958,1025.5288,1025.5341,35.6419,1520.52,1520.51,-999,2.3814,19.2755,19.27,4.795717,4.795753,97.6838,-999,0.2149,0.0895,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,14,Biology,20,20.735,1025.5276,1025.5332,35.6419,1520.51,1520.5,-999,2.3843,19.2751,19.2693,4.795604,4.795669,97.6779,-999,0.2173,0.0924,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,13,Biology,20,21.051,1025.5307,1025.5341,35.6414,1520.51,1520.51,-999,2.3813,19.2718,19.2697,4.795422,4.795664,97.6914,-999,0.2047,0.0838,5.5762353,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,12,Biology,20,20.696,1025.5318,1025.5346,35.6429,1520.49,1520.49,-999,2.3835,19.268,19.2665,4.795288,4.795505,97.6675,-999,0.1957,0.09,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,11,Biology,20,21.068,1025.5283,1025.5335,35.6407,1520.52,1520.51,-999,2.3837,19.2751,19.2703,4.795513,4.795638,97.6947,-999,0.2223,0.0889,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,10,Biology,20,21.155,1025.529,1025.5337,35.6405,1520.52,1520.51,-999,2.3819,19.2749,19.2706,4.79553,4.795651,97.6697,-999,0.2237,0.094,5.5911864,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,9,Biology,30,30.777,1026.0917,1026.0825,36.0435,1518.82,1518.92,-999,2.3325,18.4609,18.4948,4.760635,4.764038,97.3262,-999,1.0553,0.1007,5.5911864,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,8,Biology,30,30.77,1026.1337,1026.139,36.0703,1518.53,1518.54,-999,2.3243,18.352,18.3522,4.751628,4.752466,97.2377,-999,1.075,0.1017,5.5911864,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,7,Biology,58,60.568,1026.7932,1026.7984,36.242,1514.46,1514.46,-999,2.2152,16.737,16.7328,4.606779,4.606973,98.4698,-999,0.5013,0.077,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,6,Biology,58,60.102,1026.7923,1026.7978,36.2424,1514.45,1514.44,-999,2.2142,16.7338,16.7279,4.606479,4.606494,98.449700000000007,-999,0.5257,0.0729,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,5,Biology,58,60.015,1026.7922,1026.7968,36.2421,1514.44,1514.44,-999,2.218,16.7327,16.7299,4.606373,4.606654,98.4616,-999,0.6332,0.0768,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,4,Biology,58,60.33,1026.7959,1026.8005,36.2429,1514.43,1514.42,-999,2.2166,16.7258,16.7226,4.605773,4.606004,98.4654,-999,0.5331,0.0751,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,3,Biology,58,60.502,1026.7968,1026.8034,36.2441,1514.43,1514.41,-999,2.2151,16.7252,16.7174,4.605715,4.605625,98.4828,-999,0.5841,0.0721,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,2,Biology,58,60.169,1026.7977,1026.802,36.2438,1514.4,1514.4,-999,2.2148,16.7176,16.716,4.605013,4.605431,98.466,-999,0.5419,0.0759,5.5862027,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T03:08,47.08,-40.112,-999,11,1,83,1,Biology,200,201.74,1027.6685,1027.6743,36.1541,1512.48,1512.47,-999,2.2137,15.3586,15.3528,4.462743,4.4628,99.2845,-999,-0.0449,0.0571,5.8304029,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T08:00,47.056,-40.063,4930,1,1,-999,-999,Microlayer,0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,117.03,2,0.65,-999,9,-999,-999,9,-999,-999,9,-999,12.1,2,0.89,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,24,Biology,5,6.991,1025.4776,1025.4832,35.6505,1520.26,1520.24,-999,2.3824,19.2622,19.2562,4.794733,4.794752,97.7723,-999,0.2017,0.0956,5.7656151,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,23,Biology,5,6.82,1025.477,1025.4825,35.6506,1520.25,1520.24,-999,2.3852,19.262,19.2562,4.794724,4.794748,97.7924,-999,0.193,0.0935,5.7805661,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,22,Biology,5,6.966,1025.4776,1025.4831,35.6505,1520.25,1520.24,-999,2.3849,19.2619,19.2559,4.794709,4.79472,97.7403,-999,0.1954,0.0935,5.7755824,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,21,Biology,5,6.847,1025.4774,1025.483,35.6507,1520.25,1520.24,-999,2.3812,19.2613,19.2549,4.794668,4.794626,97.7815,-999,0.1782,0.0904,5.7755824,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,20,Biology,5,6.866,1025.4776,1025.483,35.6506,1520.25,1520.24,-999,2.3852,19.2604,19.2551,4.794563,4.794639,97.7674,-999,0.1818,0.0951,5.7656151,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,19,Biology,5,6.915,1025.4781,1025.4837,35.6508,1520.25,1520.24,-999,2.3868,19.2599,19.2538,4.794546,4.794525,97.7913,-999,0.1719,0.0904,5.7556477,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,18,Biology,5,6.744,1025.4777,1025.4833,35.651,1520.24,1520.23,-999,2.3831,19.2587,19.253,4.794408,4.794467,97.7864,-999,0.1943,0.0906,5.7456804,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,17,Biology,5,6.926,1025.478,1025.4836,35.6507,1520.25,1520.24,-999,2.384,19.2601,19.2538,4.794538,4.794512,97.7653,-999,0.1993,0.0845,5.7456804,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,16,Biology,5,6.636,1025.4775,1025.4827,35.6509,1520.24,1520.23,-999,2.385,19.2581,19.2531,4.794352,4.794464,97.7685,-999,0.1965,0.0922,5.7755824,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,15,Biology,5,7.023,1025.4782,1025.484,35.6507,1520.25,1520.24,-999,2.3855,19.2605,19.2539,4.79457,4.794529,97.7685,-999,0.196,0.0891,5.7755824,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,14,Biology,5,6.821,1025.4783,1025.4834,35.6508,1520.24,1520.23,-999,2.3824,19.2579,19.2531,4.79434,4.794449,97.6866,-999,0.2094,0.0919,5.7855498,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,13,Biology,5,6.867,1025.4786,1025.4839,35.6509,1520.24,1520.23,-999,2.3848,19.2579,19.2524,4.794363,4.7944,97.7897,-999,0.2747,0.096,5.7855498,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,12,Biology,20,23.906,1025.7246,1025.7334,35.8185,1520.2,1520.19,-999,2.3702,19.0781,19.0705,4.796175,4.796468,97.6637,-999,0.4087,0.1011,5.7705988,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,11,Biology,20,23.311,1025.7205,1025.7272,35.8135,1520.19,1520.17,-999,2.3737,19.0771,19.0695,4.795776,4.795738,97.6149,-999,0.4681,0.1068,5.8054845,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,10,Biology,20,23.663,1025.7278,1025.7342,35.8203,1520.19,1520.18,-999,2.3733,19.074,19.0686,4.796239,4.796468,97.6415,-999,0.4216,0.1037,5.7955172,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,9,Biology,20,23.56,1025.7227,1025.7306,35.8166,1520.2,1520.18,-999,2.3719,19.0782,19.0698,4.79611,4.796142,97.6762,-999,0.4405,0.1006,5.7705988,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,8,Biology,20,23.713,1025.7204,1025.7239,35.8083,1520.2,1520.19,-999,2.3712,19.0795,19.0741,4.795836,4.795611,97.6415,-999,0.4216,0.1001,5.7955172,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,7,Biology,58,61.629,1026.9236,1026.93,36.2908,1513.41,1513.39,-999,2.2018,16.363,16.3552,4.573949,4.573814,98.9116,-999,0.2514,0.0706,5.8054845,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,6,Biology,58,61.256,1026.9217,1026.9272,36.2903,1513.4,1513.39,-999,2.2012,16.364,16.3586,4.574031,4.574092,98.8508,-999,0.2623,0.0743,5.7955172,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,5,Biology,58,61.197,1026.9213,1026.9269,36.2903,1513.4,1513.39,-999,2.2033,16.3639,16.3586,4.573998,4.574085,98.8953,-999,0.2675,0.0691,5.7905334999999996,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,4,Biology,58,61.706,1026.9242,1026.93,36.2904,1513.41,1513.39,-999,2.2013,16.362,16.3553,4.573848,4.573785,98.879,-999,0.2497,0.0835,5.8054845,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,3,Biology,58,61.669,1026.9238,1026.9299,36.2906,1513.41,1513.39,-999,2.2013,16.3629,16.3557,4.573932,4.573843,98.8785,-999,0.267,0.0752,5.8054845,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,2,Biology,58,61.273,1026.9214,1026.9271,36.2904,1513.41,1513.4,-999,2.201,16.3648,16.3595,4.574083,4.574191,98.9013,-999,0.2327,0.0835,5.8154519,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T05:00,47.0856,-40.085,-999,12,2,84,1,Biology,200,203.033,1027.6563,1027.6618,36.1891,1513.15,1513.14,-999,2.2246,15.5552,15.5497,4.486651,4.486698,99.3094,-999,-0.0416,0.0668,5.8304029,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T17:00,46.987,-40.161,4493,2,2,-999,-999,Microlayer,0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,104.88,2,3.15,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T07:39,47.05,-40.05,4930,13,3,85,24,Deep,5,7.952,1025.551,1025.5569,35.7185,1520.16,1520.15,-999,2.3821,19.1945,19.1883,4.795914,4.795939,98.1148,-999,0.1502,0.0861,5.8304029,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,364.58,2,123.51,28.7,30.39,0,70.24,2.83,21.42,101.64,0,10.4,3.36,57.94,0,0,16.61,3.71,3.87,5.62,7.86
AT38,3,B,2017-09-08T07:39,47.05,-40.05,4930,13,3,85,23,Deep,5,8.007,1025.5513,1025.557,35.7183,1520.16,1520.15,-999,2.3851,19.1944,19.1882,4.795901,4.795919,98.08,-999,0.1612,0.0878,5.8304029,-999,9,-999,67.8,2,0.4,4.6,2,0.4,17.44,2,0.573,11.9,2,0.69,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T07:39,47.05,-40.05,4930,13,3,85,22,Deep,5,7.992,1025.5513,1025.557,35.7184,1520.16,1520.14,-999,2.3879,19.1942,19.1878,4.795894,4.795881,98.1479,-999,0.1488,0.0876,5.8304029,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T07:39,47.05,-40.05,4930,13,3,85,21,Deep,10,14.909,1025.5883,1025.5935,35.7229,1520.24,1520.23,-999,2.3829,19.1826,19.1771,4.795587,4.795618,98.1001,-999,0.1628,0.0925,5.8304029,-999,9,-999,67.6,2,0.4,4.3,2,0.2,22.41,3,6.41,14.6,2,1.28,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T07:39,47.05,-40.05,4930,13,3,85,20,Deep,10,15.034,1025.5903,1025.594,35.7227,1520.24,1520.24,-999,2.3847,19.1804,19.1769,4.795508,4.795594,98.0648,-999,0.1713,0.0934,5.8304029,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T07:39,47.05,-40.05,4930,13,3,85,19,Deep,25,27.846,1025.9276,1025.9316,35.9637,1519.65,1519.65,-999,2.368,18.8,18.7978,4.785473,4.785777,97.7815,-999,0.6186,0.1033,5.8304029,-999,9,-999,63,2,1.3,4.4,2,0.4,16.6,2,0.606,13.3,2,1.23,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T07:39,47.05,-40.05,4930,13,3,85,18,Deep,25,28.065,1025.9268,1025.933,35.9637,1519.66,1519.64,-999,2.3674,18.8035,18.796,4.785701,4.785597,97.7696,-999,0.6123,0.0976,5.8304029,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T07:39,47.05,-40.05,4930,13,3,85,17,Deep,50,27.822,1025.9473,1025.9527,35.9763,1519.54,1519.53,-999,2.3636,18.7592,18.7526,4.782705,4.782586,97.7946,-999,0.6035,0.1007,5.8304029,-999,9,-999,55.6,2,0.8,8.2,2,0.2,5.12,2,0.278,9.58,2,1.22,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T07:39,47.05,-40.05,4930,13,3,85,16,Deep,50,51.193,1026.8128,1026.8238,36.2726,1513.84,1513.79,-999,2.2126,16.5712,16.5513,4.592509,4.591387,98.6999,-999,0.4342,0.0807,5.8304029,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T07:39,47.05,-40.05,4930,13,3,85,15,Deep,75,76.386,1027.022,1027.0278,36.2495,1512.76,1512.75,-999,2.1945,16.0857,16.0795,4.541671,4.541663,99.2069,-999,-0.0131,0.0779,5.8304029,-999,9,-999,51.7,2,1.2,8.7,2,0.2,1.68,2,0.0167,2.76,2,0.44,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT38,3,B,2017-09-08T07:39,47.05,-40.05,4930,13,3,85,14,Deep,75,76.253,1027.0213,1027.0272,36.2494,1512.76,1512.74,-999,2.1937,16.0864,16.0791,4.541737,4.541605,99.2009,-999,0.026,0.0836,5.8304029,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
