Cruise,Station,Type,Time_Stamp,Latitude,Longitude,Bottom_Z,CruiseCN,SCN,CampCN,Niskin,Cast_Type,Target_Z,Pressure,Density00,Density11,Sal11,SoundVel,SoundVel1,Oxygen_uM,Oxygen_V,Temperature,Temperature1,Conductivity,Conductivity1,BeamT,BeamAt,Fluorescence,Turbidity,UVP5,TOC,TOC_QF,TOC_sd,DOC,DOC_QF,DOC_sd,TDN,TDN_QF,TDN_sd,BactProd,BactProd_QF,BactProd_sd,BactAbund,BactAbund_QF,BactAbund_sd,TDAA,TDAA_QF,TDAA_sd,Asp,Glu,His,Ser,Arg,Thr,Gly,Tau,Bala,Tyr,Ala,GABA,Met,Val,Phe,Ile,Leu,Lys
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,14,Biology,5,7.011,1026.7355,1026.7358,35.4075,1500.86,1500.86,0,2.4961,13.0211,13.0211,4.141451,4.141481,98.3171,0.0679,0.4385,0.2263,5.5762353,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,13,Biology,5,7.672,1026.7378,1026.7381,35.4082,1500.9,1500.89,0,2.4962,13.0282,13.0269,4.142284,4.142162,98.3258,0.0676,0.4498,0.2258,5.5712517,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,12,Biology,37,38.599,1026.8749,1026.8748,35.3931,1501.27,1501.22,0,2.4879,12.9907,12.976,4.138846,4.136995,98.2991,0.0687,0.4773,0.2294,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,11,Biology,37,37.129,1026.8684,1026.8682,35.3979,1501.27,1501.26,0,2.4888,12.9959,12.9946,4.139445,4.139249,98.316,0.068,0.4493,0.2264,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,10,Biology,37,36.799,1026.8663,1026.8668,35.3985,1501.25,1501.26,0,2.4881,12.9947,12.9966,4.13919,4.139498,98.3023,0.0685,0.4491,0.2282,4.7888141,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,9,Biology,37,38.787,1026.8751,1026.875,35.4003,1501.33,1501.33,0,2.4871,13.006,13.0065,4.140675,4.140739,98.3198,0.0678,0.4656,0.2316,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,8,Biology,37,37.929,1026.8719,1026.8719,35.3983,1501.29,1501.28,0,2.4874,12.9991,12.9956,4.139863,4.13943,98.3149,0.068,0.4702,0.2279,4.604418,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,7,Biology,37,37.705,1026.8708,1026.8707,35.3939,1501.21,1501.22,0,2.4875,12.9779,12.9797,4.137196,4.137399,98.3029,0.0685,0.4651,0.2274,4.604418,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,6,Biology,103,105.159,1027.1887,1027.1882,35.565,1504.39,1504.39,0,2.3783,13.5409,13.5417,4.213646,4.213681,98.644,0.0546,0.2208,0.2133,11.736062,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,5,Biology,103,103.982,1027.1775,1027.1772,35.5436,1504.17,1504.17,0,2.4023,13.4883,13.4899,4.206088,4.206244,98.5792,0.0572,0.615,0.2346,10.79913,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,4,Biology,103,103.999,1027.1762,1027.1754,35.5406,1504.16,1504.16,0,2.4109,13.4873,13.4881,4.205782,4.205763,98.565,0.0578,0.6092,0.2451,11.0832,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,3,Biology,103,103.88,1027.1766,1027.1747,35.5394,1504.16,1504.15,0,2.4087,13.4874,13.4845,4.205898,4.205269,98.5808,0.0572,0.6023,0.2322,10.644636,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,2,Biology,103,103.884,1027.1758,1027.1755,35.5461,1504.22,1504.22,0,2.4087,13.5041,13.5053,4.207918,4.208029,98.5759,0.0574,0.5845,0.2377,10.848967,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T09:14,51.047,-43.625,-999,1,1,1,1,Biology,103,103.212,1027.1723,1027.1717,35.5455,1504.22,1504.22,0,2.4149,13.5065,13.5073,4.208134,4.208134,98.5884,0.0568,0.4827,0.2352,9.3538636,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,24,Biology,10,9.632,1026.7561,1026.7557,35.501,1502.06,1502.06,0,2.4866,13.3364,13.3361,4.182431,4.18234,98.4876,0.061,0.4264,0.1853,4.5994343,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,23,Biology,10,9.818,1026.7571,1026.7567,35.5026,1502.06,1502.08,0,2.4856,13.3358,13.3416,4.182383,4.183055,98.4838,0.0611,0.3894,0.1855,4.604418,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,22,Biology,10,9.19,1026.7535,1026.7538,35.5055,1502.11,1502.11,0,2.4844,13.3523,13.3528,4.18434,4.18444,98.486,0.0611,0.3792,0.1818,4.5944507,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,21,Biology,10,10.018,1026.7576,1026.7575,35.5033,1502.08,1502.09,0,2.4842,13.3404,13.3446,4.182925,4.183437,98.48,0.0613,0.4063,0.1859,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,20,Biology,10,10.101,1026.7577000000001,1026.7579,35.5041,1502.11,1502.11,0,2.4862,13.3487,13.3474,4.183935,4.183799,98.4745,0.0615,0.3955,0.1816,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,19,Biology,10,10.091,1026.7579,1026.7578,35.5008,1502.07,1502.06,0,2.4879,13.3384,13.335,4.182675,4.182228,98.4751,0.0615,0.3924,0.1848,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,18,Biology,10,9.607,1026.7565,1026.757,35.4919,1501.9,1501.91,0,2.4905,13.2927,13.295,4.17699,4.177347,98.4473,0.0626,0.418,0.1848,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,17,Biology,10,8.795,1026.7544,1026.7542,35.4862,1501.79,1501.81,0,2.4882,13.2659,13.2693,4.173769,4.17418,98.4642,0.0619,0.3967,0.1817,4.5944507,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,16,Biology,38,40.158,1026.8908,1026.8912,35.5063,1502.64,1502.64,0,2.4773,13.3581,13.3592,4.18637,4.186555,98.4882,0.061,0.3922,0.1862,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,15,Biology,38,38.64,1026.8841,1026.8852,35.5035,1502.55,1502.57,0,2.4755,13.3399,13.345,4.184,4.184799,98.4854,0.0611,0.3851,0.1867,4.604418,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,14,Biology,38,37.996,1026.8816,1026.8819,35.5043,1502.5,1502.58,0,2.4798,13.3293,13.3501,4.182692,4.185345,98.4773,0.0614,0.3854,0.181,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,13,Biology,38,39.201,1026.8871,1026.8863,35.4988,1502.48,1502.54,0,2.4732,13.3188,13.334,4.181421,4.183243,98.4838,0.0611,0.3833,0.1854,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,12,Biology,38,38.982,1026.8859,1026.8859,35.4995,1502.51,1502.53,0,2.4771,13.3275,13.3336,4.182496,4.183265,98.4778,0.0614,0.432,0.1848,4.5944507,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,11,Biology,38,39.813,1026.8895,1026.8894,35.5051,1502.6,1502.63,0,2.4733,13.3496,13.3561,4.185293,4.186111,98.498,0.0606,0.3626,0.1845,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,10,Biology,38,36.68,1026.8756,1026.8758,35.5108,1502.64,1502.65,0,2.4728,13.3749,13.3757,4.188374,4.188487,98.4925,0.0608,0.375,0.1795,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,9,Biology,38,39.139,1026.8865,1026.8866,35.5098,1502.67,1502.68,0,2.472,13.3713,13.3727,4.188015,4.188213,98.4958,0.0607,0.4044,0.1877,4.5944507,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,8,Biology,100,102.069,1027.1659,1027.166,35.5114,1503.74,1503.75,0,2.4553,13.3794,13.3828,4.191763,4.1922180000000004,98.511,0.06,0.3477,0.1839,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,7,Biology,100,100.602,1027.1598,1027.1597,35.5067,1503.67,1503.66,0,2.4563,13.3677,13.3642,4.190275,4.189813,98.5165,0.0598,0.3689,0.1854,4.604418,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,6,Biology,100,100.501,1027.1589,1027.1588,35.5047,1503.66,1503.64,0,2.4546,13.3659,13.3591,4.189984,4.189103,98.4952,0.0607,0.383,0.1842,4.5944507,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,5,Biology,100,101.513,1027.1637,1027.1635,35.5019,1503.61,1503.62,0,2.4548,13.3453,13.348,4.187455,4.18776,98.5099,0.0601,0.4018,0.1883,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,4,Biology,100,101.819,1027.1653,1027.1656,35.5037,1503.62,1503.63,0,2.4537,13.3476,13.351,4.187795,4.188264,98.5072,0.0602,0.3901,0.1871,4.6143854,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,3,Biology,100,101.798,1027.1652,1027.1656,35.5111,1503.72,1503.73,0,2.4534,13.3742,13.3779,4.191154,4.191684,98.5149,0.0599,0.4256,0.1877,4.604418,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,2,Biology,100,102.218,1027.1666,1027.1664,35.5082,1503.67,1503.72,0,2.4529,13.3605,13.3725,4.189376,4.190868,98.5001,0.0605,0.3979,0.1784,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T10:52,51.047,-43.623,-999,2,2,2,1,Biology,100,102.246,1027.1666,1027.1661,35.5016,1503.62,1503.63,0,2.4538,13.3454,13.3498,4.187448,4.187935,98.5187,0.0597,0.4275,0.1838,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T12:17,51.034,-43.617,-999,3,3,3,24,Deep,5,11.469,1026.7736,1026.7738,35.57,1502.87,1502.86,0,2.4673,13.5507,13.5468,4.210935,4.210477,98.5034,0.0603,0.4123,0.1764,4.6143854,-999,9,-999,56.8,2,0.5,10.5,2,0.5,1.42,2,0.189,2.54,2,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T12:17,51.034,-43.617,-999,3,3,3,23,Deep,5,12.242,1026.7754,1026.7755,35.5755,1502.98,1502.98,0,2.4688,13.5776,13.5758,4.214164,4.213954,98.5154,0.0599,0.3981,0.1771,4.5994343,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T12:17,51.034,-43.617,-999,3,3,3,22,Deep,10,13.094,1026.7807,1026.7783,35.5605,1502.8,1502.8,0,2.4671,13.5225,13.5247,4.207402,4.207363,98.5034,0.0603,0.3818,0.1809,4.6094017,-999,9,-999,56.2,2,0.1,11,2,0.3,1.59,2,0.52,2.56,2,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T12:17,51.034,-43.617,-999,3,3,3,21,Deep,10,12.655,1026.7776,1026.7773,35.5831,1503.07,1503.08,0,2.4643,13.6008,13.6042,4.217186,4.217579,98.5443,0.0587,0.3758,0.1771,4.604418,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T12:17,51.034,-43.617,-999,3,3,3,20,Deep,25,27.392,1026.8437,1026.8444,35.6024,1503.55,1503.56,0,2.4516,13.6658,13.6688,4.2262,4.226675,98.5846,0.057,0.3504,0.1782,4.6094017,-999,9,-999,56.5,2,0.4,10.4,2,0.3,0.74,2,0.142,2.63,2,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T12:17,51.034,-43.617,-999,3,3,3,19,Deep,25,52.258,1026.9544,1026.9542,35.6057,1504.02,1504.03,0,2.4465,13.6826,13.6853,4.229468,4.229787,98.5966,0.0565,0.3514,0.1805,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T12:17,51.034,-43.617,-999,3,3,3,18,Deep,50,53.523,1026.9595,1026.9591,35.6084,1504.1,1504.1,0,2.4464,13.6994,13.699,4.231592,4.2314870000000004,98.5939,0.0566,0.3425,0.1759,4.6094017,-999,9,-999,56.1,2,0.6,10.6,2,0.2,0.84,2,0.194,2.76,2,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T12:17,51.034,-43.617,-999,3,3,3,17,Deep,50,50.443,1026.9453,1026.9458,35.6058,1504,1504.01,0,2.448,13.6857,13.6871,4.229647,4.229892,98.5808,0.0572,0.3517,0.1829,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AT32,1,B,2015-11-12T12:17,51.034,-43.617,-999,3,3,3,16,Deep,75,76.372,1027.0599,1027.0598,35.6149,1504.57,1504.58,0,2.4385,13.7268,13.7271,4.23596,4.235993,98.5988,0.0564,0.3742,0.1831,4.6094017,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
